iteration,true_reward,run_id,env_name,noiseE,grid_type,expert_trajs,max_iter_num,num_of_NNs,seed,eta,gamma,use_memory_replay,buffer_size,batch_size,log_dir
12,-9.773734297726971,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
13,-7.683110893526984,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
14,-7.189174319121018,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
15,-6.613383601524184,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
16,-9.210927668116387,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
17,-8.759628628419287,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
18,-5.557017725016376,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
19,-8.98857950835347,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
20,-9.889086323713547,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
21,-8.335276556241306,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
22,-9.294473662930981,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
23,-9.524195293567805,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
24,-9.704106312319649,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
25,-9.236172627380377,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
26,-9.572890508573922,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
27,-8.529858683062878,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
28,-8.780369186113756,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
29,-7.8190242993195085,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
30,-9.136465719930998,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
31,-11.934814306257415,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
32,-8.11333344535148,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
33,-10.74212637497595,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
34,-8.439640959855236,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
35,-9.568259090555829,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
36,-8.613556525757287,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
37,-13.372899579467886,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
38,-9.565130286363624,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
39,-10.38231120940481,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
40,-12.341278986217095,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
41,-10.694498825507594,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
42,-12.523759409587985,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
43,-9.80582307332722,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
44,-12.498277359124042,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
45,-13.787713705777467,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
46,-10.689787202036323,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
47,-13.96544183890478,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
48,-14.716031929409096,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
49,-14.023463313214398,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
50,-14.470188859738386,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
51,-3.212143992192554,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
52,-4.088766604842268,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
53,-5.6325643376849515,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
54,-2.5040896697229997,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
55,-2.418330521354432,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
56,-9.363496222350427,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
57,-2.3378163093821667,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
58,-2.2170914465023674,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
59,-2.4325777899126324,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
60,-1.7805750995261045,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
61,-2.005851631611342,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
62,-1.482342945373208,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
63,-1.5011948467205272,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
64,-1.6217915805067629,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
65,-1.4210588258741739,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
66,-1.4426567326129867,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
67,-1.387586223133685,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
68,-1.35008158917193,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
69,-1.203566119360777,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
70,-1.7586117454952577,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
71,-1.2890466338594282,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
72,-1.4065473162377333,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
73,-1.3712244723807334,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
74,-1.3841320834542745,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
75,-1.4909818098708574,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
76,-1.3722266369656901,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
77,-1.0645601596020442,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
78,-1.1791811141173492,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
79,-1.2423144862621707,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
80,-1.3960416416192103,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
81,-1.218965552557347,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
82,-1.121270878546307,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
83,-1.1927642497944684,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
84,-1.414472533001474,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
85,-1.1724452160174637,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
86,-1.2693868359268763,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
87,-1.367603463262738,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
88,-1.1318779766445117,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
89,-1.248384650888519,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
90,-1.5391937335704562,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
91,-1.2339377883118232,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
92,-1.2340292326037954,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
93,-1.327210821731742,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
94,-1.1635933207230524,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
95,-1.4199659735528187,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
96,-1.1846942878171687,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
97,-1.1694401712300102,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
98,-1.134326910329072,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
99,-1.0248737110869999,20241021-151158,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,5,64,10,0.99,True,200000.0,20000.0,runs_memory_replay
0,-7.037901381896288,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
1,-7.026191923551418,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
2,-7.13018505890378,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
3,-6.459685236426653,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
4,-6.342263651415053,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
5,-12.75200264763796,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
6,-8.464657063980807,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
7,-11.440520318178411,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
8,-9.482121906617042,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
9,-8.808998237668195,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
10,-8.197639855600125,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
11,-10.312743672806016,20241021-151249,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,3,10,0.99,True,200000.0,20000.0,runs_memory_replay
